Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Feb-10-2020,56.210,58.940,57.880,59.950,56.000,81000
Feb-07-2020,57.880,58.000,59.120,59.750,57.500,60500
Feb-06-2020,59.120,60.010,61.300,60.250,58.150,54000
Feb-04-2020,61.300,62.250,60.720,62.500,60.000,103500
Feb-03-2020,60.720,60.000,59.770,62.250,58.500,109000
Jan-31-2020,59.770,59.770,56.660,59.770,59.750,444500
Jan-30-2020,56.660,56.660,53.710,56.660,56.660,19000
Jan-29-2020,53.710,51.000,50.910,53.710,51.000,155500
Jan-28-2020,50.910,50.000,50.000,51.000,49.500,281000
Jan-27-2020,50.910,50.000,50.000,51.000,49.500,281000
Jan-24-2020,49.020,48.600,49.090,49.500,48.600,132500
Jan-23-2020,49.090,49.500,48.500,50.000,48.700,217500
Jan-22-2020,48.500,49.000,48.990,49.100,48.000,41500
Jan-21-2020,48.990,49.100,48.980,49.100,48.500,23000
Jan-20-2020,48.980,47.750,48.840,49.750,47.750,25000
Jan-17-2020,48.840,49.000,48.500,49.000,48.050,29000
Jan-16-2020,48.500,49.000,49.000,49.000,48.500,85000
Jan-15-2020,49.000,48.740,48.520,49.000,48.740,22500
Jan-14-2020,48.520,49.490,48.420,49.490,48.500,33000
Jan-13-2020,48.420,49.500,49.110,50.000,48.000,374500
Jan-10-2020,49.110,50.000,49.500,50.000,49.000,93000
Jan-09-2020,49.500,49.000,47.180,49.500,48.980,27500
Jan-08-2020,47.180,49.000,49.130,49.000,47.000,39500
Jan-07-2020,49.130,50.080,50.080,50.080,49.000,26500
Jan-06-2020,50.080,51.000,52.000,53.000,49.500,77000
Jan-03-2020,52.000,51.900,51.030,52.500,51.500,219500
Jan-02-2020,51.030,52.970,51.530,53.200,51.000,88500
Jan-01-2020,51.530,52.990,50.680,52.990,51.000,86000
Dec-31-2019,50.680,51.790,50.790,51.790,50.150,67000
Dec-30-2019,50.790,50.990,49.860,51.750,50.100,37500
Dec-27-2019,49.860,50.750,49.600,51.650,49.120,64000
Dec-26-2019,49.600,46.500,48.090,50.000,46.500,13000
Dec-24-2019,48.090,47.750,49.000,48.650,47.000,32500
Dec-23-2019,49.000,49.400,49.430,50.200,47.290,14000
Dec-20-2019,49.430,48.500,48.420,49.800,48.010,32500
Dec-19-2019,48.420,50.000,49.440,50.110,48.150,118500
Dec-18-2019,49.440,52.000,51.870,52.000,49.280,198000
Dec-17-2019,51.870,52.010,52.000,53.000,50.500,515500
Dec-16-2019,52.000,52.900,52.010,52.900,52.000,87000
Dec-13-2019,52.010,52.330,51.860,53.250,52.000,58500
Dec-12-2019,51.860,51.250,50.920,52.000,50.000,141500
Dec-11-2019,50.920,50.000,49.000,51.450,48.150,129500
Dec-10-2019,49.000,49.000,49.440,49.250,48.750,2500
Dec-09-2019,49.440,50.900,49.870,51.000,48.800,70500
Dec-06-2019,49.870,52.500,50.410,52.500,49.510,74000
Dec-05-2019,50.410,53.000,51.610,53.000,49.660,98500
Dec-04-2019,51.610,53.000,50.560,53.080,51.600,97500
Dec-03-2019,50.560,54.000,52.010,54.000,50.150,138500
Dec-02-2019,52.010,52.010,49.540,52.010,51.800,179000
