Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Nov-01-2019,305.010,305.010,315.000,305.010,305.010,100
Oct-30-2019,308.000,308.000,310.000,308.000,308.000,200
Oct-29-2019,310.000,310.000,305.000,310.000,310.000,100
Oct-28-2019,305.000,305.000,310.000,305.000,305.000,400
Oct-25-2019,310.000,310.000,310.000,310.000,310.000,100
Oct-24-2019,310.000,310.000,307.000,310.000,310.000,15000
Oct-23-2019,307.000,305.000,310.000,307.000,305.000,200
Oct-22-2019,310.000,307.000,320.000,310.000,307.000,800
Oct-21-2019,320.000,320.000,305.000,320.000,320.000,600
Oct-18-2019,305.000,300.000,298.010,305.000,295.000,7500
Oct-15-2019,298.010,291.000,305.000,298.010,291.000,600
Oct-14-2019,305.000,304.000,303.000,305.000,304.000,1000
Oct-11-2019,303.000,304.000,302.000,304.000,303.000,1000
Oct-10-2019,302.000,295.000,300.000,307.000,295.000,4200
Oct-09-2019,300.000,301.000,304.000,301.000,295.000,1100
Oct-03-2019,304.000,303.000,303.000,304.000,303.000,400
Oct-01-2019,303.000,303.000,290.000,303.000,303.000,100
Sep-30-2019,290.000,298.000,299.000,298.000,290.000,200
Sep-25-2019,299.000,287.000,300.000,299.000,287.000,200
Sep-23-2019,300.000,300.000,300.000,300.000,300.000,2200
Sep-20-2019,300.000,300.000,303.000,300.000,300.000,100
Sep-19-2019,303.000,285.000,300.000,303.000,285.000,2000
Sep-17-2019,300.000,300.000,300.000,300.000,300.000,100
Sep-13-2019,300.000,300.000,300.000,300.000,300.000,100
Sep-12-2019,300.000,300.000,290.670,300.000,300.000,300
Sep-11-2019,290.670,292.000,295.000,292.000,290.000,600
Aug-28-2019,295.000,295.000,303.000,295.000,295.000,100
Aug-23-2019,317.990,315.000,305.000,320.000,310.000,25100
Aug-22-2019,305.000,305.000,312.500,305.000,296.880,400
Aug-21-2019,312.500,315.140,305.000,315.140,310.000,25300
Aug-20-2019,305.000,311.060,302.000,311.060,305.000,1400
Aug-19-2019,302.000,300.000,298.410,302.000,300.000,1100
Aug-16-2019,298.410,294.000,294.140,300.000,290.000,3800
Aug-08-2019,294.140,294.140,309.620,294.140,294.140,900
Aug-07-2019,309.620,310.000,309.000,310.000,300.000,57300
Aug-05-2019,309.000,305.000,310.000,310.000,305.000,1300
Aug-02-2019,310.000,305.000,309.990,310.000,304.000,1400
Aug-01-2019,309.990,309.990,305.330,309.990,309.990,100
Jul-31-2019,305.330,312.000,313.950,312.000,303.000,600
