Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Jul-15-2019,93.980,96.120,97.020,97.500,93.700,273000
Jul-12-2019,97.020,95.000,95.040,99.790,95.000,1519000
Jul-11-2019,95.040,94.500,94.970,96.000,93.100,366500
Jul-10-2019,94.970,94.300,94.980,95.500,94.000,128000
Jul-09-2019,94.980,95.000,94.890,96.500,94.500,303000
Jul-08-2019,94.890,94.500,94.740,95.000,93.010,125000
Jul-05-2019,94.740,96.000,96.060,96.000,94.500,139500
Jul-04-2019,96.060,98.750,97.260,99.500,95.500,746500
Jul-03-2019,97.260,93.000,92.630,97.260,93.000,485000
Jul-02-2019,92.630,89.150,89.940,92.990,89.150,126000
Jul-01-2019,89.940,87.750,87.200,90.000,87.750,188000
Jun-28-2019,87.200,87.400,87.350,87.800,86.010,728500
Jun-27-2019,87.350,90.510,90.020,90.800,86.500,331000
Jun-26-2019,90.020,90.000,89.540,90.740,89.500,197500
Jun-25-2019,89.540,90.500,90.940,90.500,89.000,408500
Jun-21-2019,92.550,93.980,93.220,93.980,92.300,386000
Jun-20-2019,93.220,90.500,91.800,93.750,90.300,210500
Jun-19-2019,91.800,93.000,93.130,93.000,91.310,358000
Jun-18-2019,93.130,94.970,94.670,95.000,92.700,258000
Jun-17-2019,94.670,96.500,96.700,96.500,93.990,869500
Jun-14-2019,96.700,96.700,96.620,97.750,96.500,302500
Jun-13-2019,96.620,96.050,95.330,98.500,95.500,725000
Jun-12-2019,97.830,95.990,95.600,98.000,95.020,1302500
Jun-11-2019,95.600,90.000,91.060,95.610,90.000,2083000
Jun-10-2019,91.060,89.000,91.060,94.000,88.850,949500
Jun-03-2019,91.060,91.500,92.200,92.000,91.000,649500
May-30-2019,92.200,96.900,94.570,98.500,91.010,940000
May-29-2019,94.570,90.000,90.070,94.570,90.000,1521500
May-28-2019,90.070,93.500,94.260,93.500,89.550,340000
May-27-2019,94.260,98.050,97.680,98.050,94.000,342500
May-24-2019,97.680,95.510,93.550,98.220,94.500,884500
May-23-2019,93.550,91.700,89.120,93.570,91.000,530500
May-22-2019,89.120,86.500,84.880,89.120,85.300,634000
May-21-2019,84.880,86.500,86.480,88.250,84.700,628000
May-20-2019,86.480,88.000,87.150,88.000,85.000,531500
May-17-2019,87.150,90.060,91.480,90.060,86.910,470500
May-16-2019,91.480,92.000,92.190,93.250,91.250,117500
May-15-2019,92.190,92.500,92.420,93.000,88.400,376000
May-14-2019,92.420,93.490,93.110,93.500,92.010,408000
May-13-2019,93.110,98.980,98.000,99.500,93.100,472000
May-10-2019,98.000,97.500,98.430,98.500,97.200,210000
May-09-2019,98.430,97.700,99.030,101.000,97.500,296000
May-08-2019,99.030,101.000,101.350,101.000,98.800,491500
May-07-2019,101.350,102.400,101.110,102.400,101.000,166000
May-06-2019,101.110,101.300,102.040,101.950,101.000,230500
May-03-2019,102.040,102.050,103.500,102.750,101.800,313000
May-02-2019,103.500,104.150,103.910,104.150,103.450,34500
Apr-30-2019,103.910,103.990,104.190,104.400,103.000,483500
Apr-29-2019,104.190,106.400,104.620,106.400,104.000,174500
Apr-26-2019,104.620,105.250,104.950,106.000,104.500,316000
Apr-25-2019,104.950,104.980,104.640,105.000,104.600,389000
Apr-24-2019,104.640,104.520,104.970,105.100,104.250,452000
Apr-23-2019,104.970,105.050,105.500,105.100,104.000,354500
Apr-22-2019,105.500,106.020,106.640,106.600,104.550,128000
Apr-19-2019,106.640,104.400,104.070,107.250,104.400,620500
Apr-18-2019,104.070,101.490,101.560,105.000,101.490,1100500
Apr-17-2019,101.560,102.880,102.310,102.880,101.500,142000
Apr-16-2019,102.310,101.260,101.260,102.700,101.260,320000
Apr-15-2019,101.260,101.000,101.350,101.800,101.000,70000
Apr-12-2019,101.350,100.150,100.300,101.900,100.150,235000
Apr-11-2019,100.300,99.750,99.990,100.700,99.750,594000
Apr-10-2019,99.990,101.500,101.520,101.800,99.300,719000
Apr-09-2019,101.520,102.050,102.400,103.000,101.000,1450500
Apr-05-2019,102.790,103.000,103.180,103.010,102.130,196500
Apr-04-2019,103.180,103.000,103.100,103.600,102.900,331000
Apr-03-2019,103.100,103.250,103.930,103.500,103.000,227500
Apr-02-2019,103.930,104.000,103.410,104.450,103.510,191000
Mar-29-2019,104.460,104.000,104.300,104.850,103.980,253500
Mar-28-2019,104.300,105.500,105.210,105.500,104.000,925500
Mar-27-2019,105.210,104.490,104.030,105.500,104.250,447500
Mar-26-2019,104.030,103.800,104.030,104.100,103.000,220000
Mar-25-2019,104.030,104.300,104.740,104.990,103.750,265500
Mar-22-2019,104.740,104.500,104.580,105.000,104.500,221000
Mar-21-2019,104.580,105.500,105.330,105.500,104.110,234000
Mar-20-2019,105.330,105.300,105.050,105.800,104.900,452000
Mar-19-2019,105.050,105.560,105.740,106.000,104.050,588000
Mar-18-2019,105.740,105.000,102.990,108.120,105.000,1336000
Mar-15-2019,106.890,106.300,106.350,107.800,106.000,978500
Mar-14-2019,106.350,106.490,105.820,107.000,105.900,152000
Mar-13-2019,105.820,106.800,106.000,106.800,105.050,283000
Mar-12-2019,106.000,105.900,105.840,106.150,105.600,142500
Mar-11-2019,105.840,106.100,106.020,106.350,105.200,187500
Mar-08-2019,106.020,107.000,107.070,107.000,105.160,166000
Mar-07-2019,107.070,107.600,107.570,107.600,106.750,255500
Mar-06-2019,107.570,108.050,108.000,108.050,107.000,183500
Mar-05-2019,108.000,108.360,108.360,108.400,107.950,126500
Mar-01-2019,107.510,107.500,107.140,108.500,107.300,345500
Feb-28-2019,107.140,107.800,106.620,108.100,106.050,483000
Feb-27-2019,106.620,106.500,106.510,107.800,103.020,785000
Feb-26-2019,106.510,107.900,108.020,108.480,106.050,348000
Feb-25-2019,108.020,108.000,107.990,109.000,107.510,538500
Feb-22-2019,107.990,107.400,107.520,108.100,107.000,883500
Feb-21-2019,107.520,108.000,107.700,108.000,106.410,1047500
Feb-20-2019,107.700,106.800,106.800,107.970,106.020,351000
Feb-19-2019,106.800,107.000,106.940,107.880,106.610,280000
Feb-18-2019,106.940,107.980,107.400,108.150,106.300,762500
Feb-15-2019,107.400,108.200,108.490,109.000,106.950,725500
Feb-14-2019,108.490,108.550,108.940,109.200,108.050,316500
Feb-13-2019,108.940,109.000,109.120,109.000,108.210,299500
Feb-12-2019,109.120,107.200,107.550,109.400,107.200,1397000
Feb-11-2019,107.550,109.000,108.860,109.400,107.150,576000
Feb-08-2019,108.860,108.500,107.520,109.750,108.110,1551500
Feb-07-2019,107.520,107.990,107.940,108.590,107.000,423000
Feb-06-2019,107.940,107.000,106.110,109.500,106.700,1958500
Feb-04-2019,106.110,106.000,106.170,107.000,105.500,430500
Feb-01-2019,106.170,106.520,106.780,106.980,105.860,256000
Jan-31-2019,106.780,105.980,105.530,107.500,104.720,1527000
Jan-30-2019,105.530,107.000,106.790,107.000,105.100,651500
Jan-29-2019,106.790,105.650,106.110,107.000,105.050,519000
Jan-28-2019,106.110,106.500,106.580,106.800,105.200,210000
Jan-25-2019,106.580,105.890,106.080,107.700,105.890,655500
Jan-24-2019,106.080,106.150,105.540,106.890,103.600,1780500
Jan-23-2019,105.540,107.230,107.230,108.100,104.600,1653000
Jan-22-2019,107.230,106.800,106.810,108.250,106.100,1253500
Jan-21-2019,106.810,104.600,104.990,108.000,104.600,1153500
Jan-18-2019,104.990,103.500,103.750,105.650,103.000,1177500
Jan-17-2019,103.750,103.500,104.250,104.200,102.100,756000
Jan-16-2019,104.250,105.250,105.480,106.500,103.800,2494500
Jan-15-2019,105.480,103.000,103.910,105.750,101.550,2074500
Jan-14-2019,103.910,105.100,101.050,105.250,103.000,3388500
Jan-11-2019,101.050,96.600,96.240,101.050,96.600,3102000
Jan-10-2019,96.240,96.300,96.420,96.700,96.000,159500
Jan-09-2019,96.420,95.100,96.290,96.800,95.100,273500
Jan-08-2019,96.290,94.600,94.350,96.990,94.110,821500
Jan-07-2019,94.350,93.100,93.010,94.950,93.100,555000
Jan-04-2019,93.010,93.300,93.310,93.500,92.600,113000
Jan-03-2019,93.310,93.500,93.750,94.000,92.600,209000
Jan-02-2019,93.750,94.250,94.040,94.500,93.000,1021500
Jan-01-2019,94.040,93.250,92.850,94.100,92.600,310000
Dec-31-2018,92.850,91.950,91.970,93.200,91.100,788000
Dec-28-2018,91.970,92.000,92.010,92.380,91.650,446500
Dec-27-2018,92.010,91.990,91.530,92.200,91.800,954500
Dec-26-2018,91.530,90.600,91.060,92.150,90.600,259500
Dec-24-2018,91.060,91.510,91.510,91.510,90.060,83500
Dec-21-2018,91.510,91.930,91.740,92.500,91.030,704000
Dec-20-2018,91.740,92.200,92.000,92.200,91.500,119000
Dec-19-2018,92.000,91.950,91.840,92.250,91.500,459000
Dec-18-2018,91.840,92.000,92.400,92.050,90.990,928000
Dec-17-2018,92.400,94.000,94.310,94.000,92.010,1000000
Dec-14-2018,94.310,94.000,93.280,94.500,93.000,279000
Dec-13-2018,93.280,93.010,93.130,93.890,93.000,273000
Dec-12-2018,93.130,93.500,93.060,93.600,92.300,1328000
Dec-11-2018,93.060,94.300,94.240,94.500,93.000,532000
Dec-10-2018,96.040,94.200,94.250,96.300,94.200,363000
Dec-07-2018,94.250,91.500,91.590,94.850,91.500,565000
Dec-06-2018,91.590,93.300,92.990,93.300,90.080,552500
Dec-05-2018,92.990,94.200,93.980,94.500,92.860,392000
Dec-04-2018,93.980,93.500,93.640,96.800,93.500,780500
Dec-03-2018,93.640,97.750,98.560,97.750,93.640,1662000
Nov-30-2018,98.560,98.000,98.240,99.250,97.500,918500
