Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Jan-02-2020,205.270,197.000,195.500,205.270,195.500,7401700
Jan-01-2020,195.500,192.600,191.640,196.400,191.450,1274300
Dec-31-2019,191.640,193.210,192.800,193.900,190.350,1294900
Dec-30-2019,192.800,192.610,190.330,195.750,192.050,2419200
Dec-27-2019,190.330,191.000,190.160,193.900,189.810,3066700
Dec-26-2019,190.160,186.950,185.750,191.000,186.660,2746500
Dec-24-2019,185.750,182.650,183.020,187.500,181.750,3208200
Dec-23-2019,183.020,184.250,185.980,187.900,182.110,2373400
Dec-20-2019,185.980,189.000,186.400,190.500,184.250,4526800
Dec-19-2019,186.400,192.000,191.600,193.700,182.600,3394300
Dec-18-2019,191.600,192.000,194.260,194.290,190.000,2603900
Dec-17-2019,194.260,200.000,198.770,201.400,189.700,4009400
Dec-16-2019,198.770,197.020,196.230,201.440,196.900,4199100
Dec-13-2019,196.230,191.250,190.740,197.600,191.250,1985600
Dec-12-2019,190.740,192.000,192.130,193.250,188.700,1331100
Dec-11-2019,192.130,194.520,193.610,197.700,190.510,1825500
Dec-10-2019,193.610,190.500,190.800,194.790,189.100,1719100
Dec-09-2019,190.800,196.900,197.830,197.700,189.020,2038500
Dec-06-2019,197.830,203.500,203.540,203.500,197.000,1932300
Dec-05-2019,203.540,200.000,197.640,206.000,200.000,4396700
Dec-04-2019,197.640,189.510,188.970,198.410,189.500,6270300
Dec-03-2019,188.970,189.990,187.310,192.250,186.700,3907000
Dec-02-2019,187.310,185.000,183.250,188.000,181.000,2716600
Nov-29-2019,183.250,184.500,182.570,186.800,182.510,2506400
Nov-28-2019,182.570,176.000,175.890,183.600,176.000,2619300
Nov-27-2019,175.890,177.000,175.120,178.000,172.800,1341400
Nov-26-2019,175.120,182.000,182.300,184.000,173.200,3514900
Nov-25-2019,182.300,184.000,183.110,184.900,180.800,2140900
Nov-22-2019,183.110,175.990,180.390,184.000,175.100,2929500
Nov-21-2019,180.390,189.010,189.880,189.010,180.390,3428700
Nov-20-2019,189.880,191.900,190.310,194.900,188.000,3113600
Nov-19-2019,190.310,188.000,183.340,192.400,184.350,4396900
Nov-18-2019,183.340,180.000,174.610,183.340,179.950,1955400
Nov-15-2019,174.610,170.800,170.000,176.500,168.650,1968300
Nov-14-2019,170.000,173.480,171.770,173.480,169.200,899300
Nov-13-2019,171.770,172.490,171.660,174.300,166.600,2197600
Nov-12-2019,171.660,173.740,171.180,175.010,170.510,1822500
Nov-11-2019,171.180,164.510,163.030,171.180,163.740,2163800
Nov-08-2019,163.030,162.490,161.880,165.200,160.600,1550000
Nov-07-2019,163.030,162.490,161.880,165.200,160.600,1550000
Nov-06-2019,156.950,158.490,156.240,160.000,156.070,1752200
Nov-05-2019,156.240,159.000,158.280,159.890,156.000,1261000
Nov-04-2019,158.280,155.000,154.430,159.950,155.000,1840500
Nov-01-2019,154.430,155.050,154.020,158.150,151.500,2586000
Oct-30-2019,146.690,140.160,139.710,146.690,139.000,2859300
Oct-29-2019,139.710,141.110,141.190,142.250,139.000,1045200
Oct-28-2019,141.190,138.600,137.780,141.900,137.000,1031500
Oct-25-2019,137.780,140.250,138.960,141.000,137.000,778400
Oct-24-2019,138.960,135.800,135.330,139.550,135.800,837300
Oct-23-2019,135.330,136.000,134.400,137.500,135.020,788700
Oct-22-2019,134.400,132.600,133.310,135.250,131.000,984000
Oct-21-2019,133.310,140.000,140.150,140.100,133.150,1763700
Oct-18-2019,140.150,142.010,142.130,143.250,139.100,1126000
Oct-17-2019,142.130,146.000,145.800,146.900,141.000,814200
Oct-16-2019,145.800,143.990,141.560,146.700,143.010,1449700
Oct-15-2019,174.870,176.000,174.900,176.460,173.510,1219300
Oct-14-2019,174.900,175.980,175.260,177.300,173.520,1748400
Oct-11-2019,175.260,174.000,173.130,178.000,173.500,2110200
Oct-10-2019,173.130,174.800,173.620,175.400,171.030,1515200
Oct-09-2019,173.620,172.000,171.500,175.250,169.300,2525900
