Date,Returns
2019-Nov-28,0.021798
2019-Nov-29,0.023263
2019-Dec-02,0.010101
2019-Dec-03,-0.020460
2019-Dec-04,0.031332
2019-Dec-05,0.012633
2019-Dec-06,-0.031851
2019-Dec-09,-0.006249
2019-Dec-10,0.000442
2019-Dec-11,0.013117
2019-Dec-12,-0.012947
2019-Dec-16,0.014286
2019-Dec-17,0.003841
2019-Dec-18,-0.013520
2019-Dec-19,-0.048358
2019-Dec-20,0.046196
2019-Dec-24,-0.025974
2019-Dec-30,0.013333
2020-Jan-01,0.008763
2020-Jan-02,0.032609
2020-Jan-03,-0.037466
2020-Jan-06,-0.015748
2020-Jan-07,-0.021333
2020-Jan-09,0.012943
2020-Jan-10,-0.004707
2020-Jan-13,0.037838
2020-Jan-14,0.005208
2020-Jan-15,-0.002591
2020-Jan-16,0.002597
2020-Jan-17,0.033679
2020-Jan-20,-0.035088
2020-Jan-21,-0.012987
2020-Jan-22,0.000000
2020-Jan-23,0.000000
2020-Jan-24,0.033816
2020-Jan-27,0.021739
2020-Jan-28,0.000000
2020-Jan-29,-0.022148
2020-Jan-31,0.003822
2020-Feb-06,0.012690
2020-Feb-11,-0.047619
2020-Feb-12,0.000000
2020-Feb-13,0.000000
2020-Feb-19,0.000000
2020-Feb-24,-0.000868
2020-Feb-27,-0.030737
2020-Feb-28,0.032609
2020-Mar-02,0.026316
2020-Mar-03,-0.021026
2020-Mar-05,0.005762
2020-Mar-11,0.000000
2020-Mar-12,-0.062500
2020-Mar-30,0.000000
2020-Apr-01,-0.002703
2020-Apr-09,0.040050
2020-Apr-13,-0.063975
2020-Apr-15,-0.002849
2020-Apr-24,0.005405
2020-May-04,-0.059140
2020-May-07,0.037143
2020-May-14,0.000000
2020-May-21,-0.063361
2020-May-29,0.073529
2020-Jun-01,0.047945
2020-Jun-02,0.050980
2020-Jun-03,-0.039055
2020-Jun-04,0.004401
2020-Jun-08,0.005155
2020-Jun-09,0.013846
2020-Jun-10,0.003718
2020-Jun-11,0.010406
2020-Jun-12,-0.021197
2020-Jun-15,0.004994
2020-Jun-16,-0.018912
2020-Jun-18,-0.005168
2020-Jun-22,-0.002597
2020-Jun-24,-0.023411
2020-Jun-26,0.013333
2020-Jun-29,-0.002658
2020-Jun-30,0.013193
2020-Jul-02,0.009089
2020-Jul-03,-0.009007
2020-Jul-06,0.000000
2020-Jul-07,0.015625
2020-Jul-08,-0.000026
2020-Jul-09,0.000026
2020-Jul-10,0.000000
2020-Jul-13,0.005128
2020-Jul-15,0.000000
2020-Jul-16,0.007653
2020-Jul-17,0.000000
2020-Jul-20,0.010127
2020-Jul-21,0.010025
2020-Jul-23,-0.050868
2020-Jul-24,0.061203
2020-Jul-27,-0.034269
2020-Jul-28,0.024668
2020-Jul-29,0.020738
2020-Jul-30,0.074439
2020-Aug-03,0.044220
2020-Aug-04,0.014130
2020-Aug-07,-0.024652
