Date,Returns
2020-Feb-27,-0.014056
2020-Feb-28,-0.012400
2020-Mar-02,0.045248
2020-Mar-03,-0.013579
2020-Mar-05,0.029544
2020-Mar-11,-0.017200
2020-Mar-12,-0.058524
2020-Mar-30,0.006202
2020-Apr-01,-0.009712
2020-Apr-09,0.064906
2020-Apr-13,-0.055784
2020-Apr-15,-0.000896
2020-Apr-24,-0.022744
2020-May-04,0.016837
2020-May-07,-0.019863
2020-May-14,-0.001049
2020-May-21,-0.008669
2020-May-29,-0.010003
2020-Jun-01,-0.010735
2020-Jun-02,-0.005553
2020-Jun-03,0.010013
2020-Jun-04,-0.007690
2020-Jun-08,0.021364
2020-Jun-09,-0.006678
2020-Jun-10,0.006977
2020-Jun-11,-0.013102
2020-Jun-12,-0.005872
2020-Jun-15,-0.050270
2020-Jun-16,0.020280
2020-Jun-18,-0.018863
2020-Jun-22,-0.002633
2020-Jun-24,0.001288
2020-Jun-26,0.017960
2020-Jun-29,0.054411
2020-Jun-30,0.010091
2020-Jul-02,-0.008631
2020-Jul-03,-0.009079
2020-Jul-06,0.021525
2020-Jul-07,0.005160
2020-Jul-08,0.007762
2020-Jul-09,0.010795
2020-Jul-10,-0.011880
2020-Jul-13,0.054709
2020-Jul-15,-0.005242
2020-Jul-16,0.008231
2020-Jul-17,0.001997
2020-Jul-20,0.007502
2020-Jul-21,0.018093
2020-Jul-23,-0.012076
2020-Jul-24,-0.013186
2020-Jul-27,0.005161
2020-Jul-28,-0.000913
2020-Jul-29,0.015933
2020-Jul-30,0.016920
2020-Aug-03,0.027196
2020-Aug-04,-0.029920
2020-Aug-07,-0.011082
