Date,Returns
2020-Jun-18,-0.008442
2020-Jun-22,-0.008694
2020-Jun-24,-0.000902
2020-Jun-26,0.002079
2020-Jun-29,-0.012506
2020-Jun-30,0.002921
2020-Jul-02,0.011867
2020-Jul-03,0.000194
2020-Jul-06,0.019220
2020-Jul-07,0.074990
2020-Jul-08,0.038840
2020-Jul-09,-0.036586
2020-Jul-10,0.000513
2020-Jul-13,-0.007078
2020-Jul-15,0.001876
2020-Jul-16,0.007561
2020-Jul-17,-0.007770
2020-Jul-20,0.074992
2020-Jul-21,0.045418
2020-Jul-23,-0.043719
2020-Jul-24,-0.018450
2020-Jul-27,0.010187
2020-Jul-28,0.012332
2020-Jul-29,0.007061
2020-Jul-30,0.022679
2020-Aug-03,0.024912
2020-Aug-04,-0.033932
2020-Aug-07,-0.001615
