Date,Returns
2019-Dec-30,0.018652
2020-Jan-01,0.016772
2020-Jan-02,-0.009703
2020-Jan-03,0.019008
2020-Jan-06,-0.036923
2020-Jan-07,-0.018970
2020-Jan-09,0.049173
2020-Jan-10,-0.007879
2020-Jan-13,-0.014050
2020-Jan-14,0.002065
2020-Jan-15,0.009893
2020-Jan-16,-0.010204
2020-Jan-17,0.007010
2020-Jan-20,0.002867
2020-Jan-21,0.000204
2020-Jan-22,-0.010002
2020-Jan-23,0.012165
2020-Jan-24,-0.001426
2020-Jan-27,0.038556
2020-Jan-28,0.000000
2020-Jan-29,0.054999
2020-Jan-31,0.054889
2020-Feb-06,-0.035563
2020-Feb-11,0.035225
2020-Feb-12,-0.006530
2020-Feb-13,-0.008822
2020-Feb-19,0.014684
2020-Feb-24,-0.022448
2020-Feb-27,0.000565
2020-Feb-28,-0.004893
2020-Mar-02,0.040847
2020-Mar-03,0.068132
2020-Mar-05,0.011809
2020-Mar-11,-0.025171
2020-Mar-12,-0.001368
2020-Mar-30,-0.057341
2020-Apr-01,0.040251
2020-Apr-09,0.044159
2020-Apr-13,-0.061277
2020-Apr-15,0.057571
2020-Apr-24,-0.011754
2020-May-04,0.007697
2020-May-07,-0.003191
2020-May-14,-0.007522
2020-May-21,-0.012971
2020-May-29,-0.002496
2020-Jun-01,-0.002971
2020-Jun-02,0.002823
2020-Jun-03,0.001877
2020-Jun-04,-0.020450
2020-Jun-08,-0.000938
2020-Jun-09,0.000783
2020-Jun-10,-0.012355
2020-Jun-11,0.010451
2020-Jun-12,-0.012694
2020-Jun-15,0.043810
2020-Jun-16,0.074970
2020-Jun-18,-0.008711
2020-Jun-22,-0.022504
2020-Jun-24,-0.019762
2020-Jun-26,0.022441
2020-Jun-29,0.010615
2020-Jun-30,0.015898
2020-Jul-02,-0.008779
2020-Jul-03,-0.009549
2020-Jul-06,-0.007825
2020-Jul-07,-0.014364
2020-Jul-08,0.016002
2020-Jul-09,0.035297
2020-Jul-10,-0.013583
2020-Jul-13,-0.004544
2020-Jul-15,0.028510
2020-Jul-16,0.004861
2020-Jul-17,0.014250
2020-Jul-20,0.053751
2020-Jul-21,-0.000489
2020-Jul-23,-0.024901
2020-Jul-24,0.004071
2020-Jul-27,0.011304
2020-Jul-28,-0.001458
2020-Jul-29,0.007422
2020-Jul-30,0.000000
2020-Aug-03,0.002295
2020-Aug-04,-0.031209
2020-Aug-07,0.009351
