Date,Returns
2019-Dec-17,0.027500
2019-Dec-18,-0.019142
2019-Dec-19,-0.018612
2019-Dec-20,0.022280
2019-Dec-24,-0.006642
2019-Dec-30,-0.002997
2020-Jan-01,0.014515
2020-Jan-02,0.027871
2020-Jan-03,-0.018619
2020-Jan-06,-0.049917
2020-Jan-07,-0.001163
2020-Jan-09,0.049847
2020-Jan-10,0.017124
2020-Jan-13,-0.008035
2020-Jan-14,0.011765
2020-Jan-15,0.003050
2020-Jan-16,0.024705
2020-Jan-17,0.004636
2020-Jan-20,-0.040244
2020-Jan-21,-0.011925
2020-Jan-22,0.025307
2020-Jan-23,0.020315
2020-Jan-24,0.049870
2020-Jan-27,0.043070
2020-Jan-28,0.000000
2020-Jan-29,-0.024469
2020-Jan-31,-0.003809
2020-Feb-06,-0.022080
2020-Feb-11,0.034056
2020-Feb-12,0.031758
2020-Feb-13,0.003040
2020-Feb-19,0.021402
2020-Feb-24,-0.042241
2020-Feb-27,0.009247
2020-Feb-28,0.064884
2020-Mar-02,0.069886
2020-Mar-03,0.069588
2020-Mar-05,0.069362
2020-Mar-11,0.043589
2020-Mar-12,-0.069575
2020-Mar-30,0.074847
2020-Apr-01,0.048204
2020-Apr-09,0.074978
2020-Apr-13,-0.056920
2020-Apr-15,0.017779
2020-Apr-24,-0.037803
2020-May-04,-0.033677
2020-May-07,-0.016638
2020-May-14,-0.005571
2020-May-21,-0.003757
2020-May-29,0.009513
2020-Jun-01,-0.016548
2020-Jun-02,0.011802
2020-Jun-03,-0.005890
2020-Jun-04,-0.015451
2020-Jun-08,0.023092
2020-Jun-09,-0.007448
2020-Jun-10,-0.007618
2020-Jun-11,0.010426
2020-Jun-12,0.003515
2020-Jun-15,-0.027458
2020-Jun-16,0.016150
2020-Jun-18,-0.003508
2020-Jun-22,-0.009706
2020-Jun-24,-0.007372
2020-Jun-26,0.038851
2020-Jun-29,-0.006346
2020-Jun-30,-0.005817
2020-Jul-02,0.008357
2020-Jul-03,-0.011086
2020-Jul-06,0.036243
2020-Jul-07,0.033400
2020-Jul-08,0.028865
2020-Jul-09,0.031018
2020-Jul-10,0.014276
2020-Jul-13,0.074910
2020-Jul-15,-0.010535
2020-Jul-16,-0.015841
2020-Jul-17,0.007740
2020-Jul-20,-0.003229
2020-Jul-21,-0.049650
2020-Jul-23,-0.027683
2020-Jul-24,-0.016507
2020-Jul-27,0.027251
2020-Jul-28,0.027538
2020-Jul-29,0.044220
2020-Jul-30,0.026178
2020-Aug-03,0.074948
2020-Aug-04,-0.024042
2020-Aug-07,-0.019321
