Date,Returns
2019-Dec-12,-0.019795
2019-Dec-16,0.026664
2019-Dec-17,-0.003055
2019-Dec-18,0.003722
2019-Dec-19,-0.030316
2019-Dec-20,0.008322
2019-Dec-24,0.014456
2019-Dec-30,0.002065
2020-Jan-01,0.026559
2020-Jan-02,0.003825
2020-Jan-03,-0.004706
2020-Jan-06,-0.038054
2020-Jan-07,0.008193
2020-Jan-09,0.049565
2020-Jan-10,0.028334
2020-Jan-13,-0.001120
2020-Jan-14,0.000897
2020-Jan-15,-0.016805
2020-Jan-16,0.017320
2020-Jan-17,-0.009633
2020-Jan-20,-0.012214
2020-Jan-21,0.006412
2020-Jan-22,0.017065
2020-Jan-23,0.001790
2020-Jan-24,-0.000223
2020-Jan-27,-0.008041
2020-Jan-28,0.000000
2020-Jan-29,-0.004278
2020-Jan-31,-0.011463
2020-Feb-06,-0.004607
2020-Feb-11,0.010284
2020-Feb-12,0.059137
2020-Feb-13,-0.005950
2020-Feb-19,0.015224
2020-Feb-24,-0.029521
2020-Feb-27,0.000238
2020-Feb-28,-0.064969
2020-Mar-02,-0.068465
2020-Mar-03,-0.031967
2020-Mar-05,0.016014
2020-Mar-11,-0.022620
2020-Mar-12,-0.065224
2020-Mar-30,-0.036730
2020-Apr-01,0.002831
2020-Apr-09,0.055006
2020-Apr-13,-0.043328
2020-Apr-15,-0.006959
2020-Apr-24,-0.003903
2020-May-04,0.000000
2020-May-07,-0.010726
2020-May-14,-0.007931
2020-May-21,0.000373
2020-May-29,-0.005970
2020-Jun-01,0.006006
2020-Jun-02,0.070149
2020-Jun-03,-0.028591
2020-Jun-04,-0.004666
2020-Jun-08,0.000360
2020-Jun-09,0.002519
2020-Jun-10,0.026920
2020-Jun-11,-0.018175
2020-Jun-12,-0.026700
2020-Jun-15,-0.023775
2020-Jun-16,-0.002248
2020-Jun-18,-0.014579
2020-Jun-22,-0.000752
2020-Jun-24,-0.009716
2020-Jun-26,-0.020338
2020-Jun-29,0.061496
2020-Jun-30,0.020295
2020-Jul-02,-0.021683
2020-Jul-03,-0.014651
2020-Jul-06,0.018681
2020-Jul-07,0.018713
2020-Jul-08,0.018001
2020-Jul-09,0.037532
2020-Jul-10,0.053217
2020-Jul-13,-0.010568
2020-Jul-15,-0.023509
2020-Jul-16,0.014655
2020-Jul-17,0.014787
2020-Jul-20,0.028465
2020-Jul-21,-0.009555
2020-Jul-23,-0.008696
2020-Jul-24,0.003036
2020-Jul-27,0.021863
2020-Jul-28,0.008558
2020-Jul-29,0.010444
2020-Jul-30,-0.001615
2020-Aug-03,0.028470
2020-Aug-04,-0.012897
2020-Aug-07,-0.001203
