Date,Returns
2019-Nov-15,-0.003227
2019-Nov-18,0.023183
2019-Nov-19,0.009186
2019-Nov-20,0.015473
2019-Nov-21,-0.021014
2019-Nov-22,0.035605
2019-Nov-25,0.011297
2019-Nov-26,-0.008548
2019-Nov-27,0.024689
2019-Nov-28,0.011473
2019-Nov-29,0.005483
2019-Dec-02,0.001316
2019-Dec-03,-0.005445
2019-Dec-04,-0.012178
2019-Dec-05,0.005161
2019-Dec-06,-0.004469
2019-Dec-09,0.002197
2019-Dec-10,-0.000953
2019-Dec-11,0.008298
2019-Dec-12,0.001514
2019-Dec-16,0.009783
2019-Dec-17,-0.028969
2019-Dec-18,0.003003
2019-Dec-19,-0.015645
2019-Dec-20,0.011380
2019-Dec-24,0.000785
2019-Dec-30,-0.017419
2020-Jan-01,0.008673
2020-Jan-02,0.001075
2020-Jan-03,-0.003318
2020-Jan-06,-0.022327
2020-Jan-07,0.013922
2020-Jan-09,0.028621
2020-Jan-10,0.013175
2020-Jan-13,-0.005531
2020-Jan-14,0.000878
2020-Jan-15,-0.006142
2020-Jan-16,0.010987
2020-Jan-17,-0.000582
2020-Jan-20,0.035340
2020-Jan-21,-0.011065
2020-Jan-22,0.012517
2020-Jan-23,-0.005806
2020-Jan-24,0.004427
2020-Jan-27,-0.001407
2020-Jan-28,0.000000
2020-Jan-29,-0.008734
2020-Jan-31,-0.003507
2020-Feb-06,0.006313
2020-Feb-11,0.004665
2020-Feb-12,-0.000190
2020-Feb-13,-0.001611
2020-Feb-19,0.012566
2020-Feb-24,-0.018503
2020-Feb-27,-0.010438
2020-Feb-28,0.011427
2020-Mar-02,0.021533
2020-Mar-03,-0.027129
2020-Mar-05,0.023702
2020-Mar-11,-0.011144
2020-Mar-12,-0.038995
2020-Mar-30,0.027320
2020-Apr-01,0.011289
2020-Apr-09,0.035026
2020-Apr-13,-0.016299
2020-Apr-15,0.009627
2020-Apr-24,0.015906
2020-May-04,-0.007514
2020-May-07,-0.004633
2020-May-14,0.028696
2020-May-21,0.002396
2020-May-29,0.007915
2020-Jun-01,-0.003287
2020-Jun-02,-0.010169
2020-Jun-03,-0.001573
2020-Jun-04,0.003244
2020-Jun-08,-0.002217
2020-Jun-09,0.002222
2020-Jun-10,0.001108
2020-Jun-11,0.014669
2020-Jun-12,-0.020276
2020-Jun-15,-0.006868
2020-Jun-16,-0.009719
2020-Jun-18,-0.012777
2020-Jun-22,0.026504
2020-Jun-24,-0.001395
2020-Jun-26,0.034600
2020-Jun-29,-0.003381
2020-Jun-30,0.008435
2020-Jul-02,-0.007362
2020-Jul-03,0.014199
2020-Jul-06,-0.010433
2020-Jul-07,0.000000
2020-Jul-08,-0.000721
2020-Jul-09,-0.001623
2020-Jul-10,-0.001716
2020-Jul-13,0.007239
2020-Jul-15,-0.005637
2020-Jul-16,-0.001530
2020-Jul-17,0.005677
2020-Jul-20,-0.003226
2020-Jul-21,-0.001348
2020-Jul-23,0.000721
2020-Jul-24,-0.000360
2020-Jul-27,0.008830
2020-Jul-28,-0.001786
2020-Jul-29,-0.011095
2020-Jul-30,0.001991
2020-Aug-03,0.002077
2020-Aug-04,-0.012165
2020-Aug-07,-0.004948
