Date,Returns
2019-Dec-18,0.029248
2019-Dec-19,-0.037691
2019-Dec-20,0.044934
2019-Dec-24,0.007791
2019-Dec-30,0.049962
2020-Jan-01,0.020121
2020-Jan-02,-0.011375
2020-Jan-03,0.044070
2020-Jan-06,0.013882
2020-Jan-07,-0.015642
2020-Jan-09,0.049981
2020-Jan-10,-0.009365
2020-Jan-13,-0.027932
2020-Jan-14,-0.023634
2020-Jan-15,-0.044653
2020-Jan-16,-0.016367
2020-Jan-17,0.025319
2020-Jan-20,0.003979
2020-Jan-21,0.051601
2020-Jan-22,-0.031444
2020-Jan-23,-0.006867
2020-Jan-24,-0.018784
2020-Jan-27,-0.027560
2020-Jan-28,0.000000
2020-Jan-29,-0.008696
2020-Jan-31,0.054970
2020-Feb-06,-0.055996
2020-Feb-11,-0.002624
2020-Feb-12,0.009191
2020-Feb-13,-0.012339
2020-Feb-19,0.012421
2020-Feb-24,-0.010753
2020-Feb-27,0.053394
2020-Feb-28,0.040036
2020-Mar-02,0.010749
2020-Mar-03,0.034007
2020-Mar-05,0.000000
2020-Mar-11,0.000000
2020-Mar-12,0.000000
2020-Mar-30,0.000000
2020-Apr-01,0.000000
2020-Apr-09,0.000000
2020-Apr-13,0.004065
2020-Apr-15,0.001617
2020-Apr-24,-0.000037
2020-May-04,0.000037
2020-May-07,0.000037
2020-May-14,0.000074
2020-May-21,0.000000
2020-May-29,0.000037
2020-Jun-01,-0.000037
2020-Jun-02,0.000000
2020-Jun-03,0.000000
2020-Jun-04,0.000000
2020-Jun-08,0.000000
2020-Jun-09,0.000000
2020-Jun-10,0.000037
2020-Jun-11,0.000000
2020-Jun-12,-0.000037
2020-Jun-15,0.000037
2020-Jun-16,0.000000
2020-Jun-18,0.000000
2020-Jun-22,0.000037
2020-Jun-24,0.000000
2020-Jun-26,0.000037
2020-Jun-29,-0.000037
2020-Jun-30,0.000000
2020-Jul-02,0.000000
2020-Jul-03,0.000037
2020-Jul-06,0.000000
2020-Jul-07,-0.000037
2020-Jul-08,0.000000
2020-Jul-09,0.001852
2020-Jul-10,0.000000
2020-Jul-13,-0.001848
